id,importe,tipo,descripcion,animal_id,inserted_at,updated_at
6f56fdf3-3030-4358-a069-e7feb49241b1,1,"Nondisp Rolando's fracture, r hand, subs for fx w delay heal","Drainage of Stomach, Pylorus, Perc Endo Approach, Diagn",510f81f5-4acd-4465-83a0-60844407ea49,2022-09-04 01:56:55,2022-12-09 15:51:34
fd7e378e-a740-4dcb-89b5-a64a4d41421b,30,"Oth physeal fracture of lower end of left tibia, init","Release Right Inner Ear, Open Approach",314f633d-0443-4cc6-9916-96516697c607,2022-12-06 16:13:20,2022-09-13 09:27:13
e2e8faa0-34c4-4553-9ec2-1bca0bbed5f5,29,Spastic entropion of right upper eyelid,"Excision of Left Hand, Percutaneous Approach",6dff4612-9ba1-4d81-8d0f-4b0dc7c0fc4b,2022-09-23 18:25:18,2023-02-06 14:11:32
8bda71b5-f1aa-4069-8cba-5184fd36d93e,48,"Burn of unsp eye and adnexa, part unspecified, subs encntr","Revision of Autol Sub in L Breast, Extern Approach",6f0e153a-f1c3-4b52-9eb1-0f5d1839a4ff,2022-08-09 09:22:08,2022-10-06 23:17:27
c4f3067c-4168-48c9-9757-db0a00d3ae94,65,"Disp fx of 3rd metatarsal bone, r ft, 7thG","Revision of Autol Sub in Up Back, Open Approach",72809975-490f-4326-9f4c-05f929937b2d,2023-01-15 04:53:45,2022-12-02 09:12:02
cfc3f85e-26a1-450c-87f3-a2f112e92862,54,"Unsp foreign body in bronchus causing oth injury, init","Restrict of Abd Aorta with Fenestr Dev 1 or 2, Perc Approach",9fad9dc9-22e3-443b-b1ed-65ea419b4ea1,2022-10-11 12:43:04,2022-09-13 11:52:27
aa94b89b-e201-439e-8b6e-e1f1a202dd57,10,"Unsp inj extn/abdr musc/fasc/tend of l thm at forarm lv,init","Transfer Pelvic Subcu/Fascia, Perc Approach",1e1a2ac3-85c0-4a50-b802-09636c2d8b5d,2022-03-14 14:09:27,2022-07-29 19:26:01
8bc49142-66e1-4827-8dad-0ac64adf17ca,84,Adverse effect of selective seroton/norepineph reup inhibtr,"Dilate Splenic Art, Bifurc, w 2 Intralum Dev, Open",d0fbc084-01ad-414e-8dc3-5e6a42b74bfd,2022-09-20 17:41:11,2022-03-21 03:19:48
cc6bb870-0859-455d-8531-303718df42b1,75,"Poisoning by unsp antieplptc and sed-hypntc drugs, undet","Repair Back Skin, External Approach",a7c00aa2-92ba-4a9c-b296-e4b51b51c7cc,2022-12-01 07:16:53,2022-11-18 14:50:33
5f69a99e-225f-4613-a4e8-806d594a1272,40,Congenital pneumonia due to other bacterial agents,"Drainage of L Low Arm Subcu/Fascia, Perc Approach",7ef0117c-e587-4701-90ca-6461e478e914,2022-05-29 19:36:14,2022-07-16 19:54:28
ceeb0b69-93db-430c-a8c2-6fd8d32a8991,71,"Cannabis use, unspecified, uncomplicated","Supplement Left Neck Muscle with Nonaut Sub, Open Approach",2b7b8c15-764a-46dc-addc-0f9f1ac7088b,2023-01-06 22:13:01,2022-03-14 14:56:27
5fa03bfb-0a11-4a47-b2c3-4c11cd2d6fac,16,"Corrosion of third degree of right forearm, sequela","Replacement of L Sphenoid Bone with Autol Sub, Perc Approach",db2e47de-282b-42b8-bd79-9c93bdbf66e2,2022-06-04 16:04:52,2022-05-03 17:44:48
cd9692e6-6431-4819-84c1-8c1d63ddc53a,79,"Pasngr in 3-whl mv injured in clsn w unsp mv nontraf, init",Tomo Nucl Med Imag of Parathyroid Gland using Technetium 99m,60a458f4-0bd1-495f-b9d8-d1e69d9bdaac,2022-06-12 12:26:23,2022-05-16 11:43:20
8c226a13-a0b1-417c-9961-639b1362e508,52,Encounter for adjust and management of unsp implanted device,"Destruction of Thoracic Aorta, Descending, Perc Approach",4a61491f-1fa1-443d-8641-b75d86adbd56,2023-02-03 16:30:12,2023-02-09 15:45:18
4758c4f2-a592-42a1-aed4-a050509d2309,15,"Disp fx of shaft of fifth metacarpal bone, right hand","Excision of Coccyx, Percutaneous Endoscopic Approach",54bc34a2-cad7-4edf-9d0a-8e17eebb2201,2023-01-06 18:11:25,2022-05-09 23:20:50
4ee9a54b-60be-4876-b330-2b98637848ce,88,Post-term newborn,"Repair Anus, External Approach",3f03ec31-a784-41bd-9140-204ec3e2d401,2022-03-19 07:41:28,2023-02-16 12:48:02
583c9047-5129-4056-9002-27d53c7683ca,31,Pnctr w/o fb of right lesser toe(s) w damage to nail,"Replacement of Inf Vena Cava with Nonaut Sub, Open Approach",fbc1ae84-f86b-4b4c-87ea-67bd179a7df3,2022-04-06 01:17:05,2022-04-15 04:56:09
848a34f1-4dc5-4262-b035-e6929507df34,60,"Eyelid retraction left eye, unspecified eyelid","Insertion of Radioact Elem into R Up Arm, Open Approach",02a5319d-e878-4354-a27e-42fc9699b66e,2023-01-28 14:12:34,2022-04-21 00:55:21
b241a995-b111-4fbb-a47f-c12cb8c69ee9,88,"Poisoning by local anesthetics, assault, sequela",Plain Radiography of R Low Extrem Art using Oth Contrast,422fb7d9-48d0-48f2-a46d-62ed621dc6e8,2022-12-31 08:18:58,2022-04-15 04:39:21
6af4880a-a936-49ed-ad2a-985c4eee9994,46,"Person outside bus injured in clsn w hv veh in traf, init","Release Hymen, Percutaneous Endoscopic Approach",2bbe81bc-6677-4359-8564-715ffa862c86,2022-05-26 11:13:36,2022-04-23 11:16:32
dc9fe406-93fb-4b42-9b61-294d77080bd3,27,"Unspecified injury of peroneal artery, left leg","Removal of Infusion Device from Brain, Perc Endo Approach",f052ced2-1ada-489a-8104-5fade77f55c1,2022-07-13 05:44:58,2022-03-26 18:42:32
babbef7e-9ae9-4608-98f0-a5fc4c4f4f71,5,"Toxic effect of mercury and its compounds, accidental","Fragmentation in Right Pleural Cavity, External Approach",fd4c7a11-4c96-46d1-879b-ccfc76bc9b71,2022-05-28 03:38:54,2023-01-19 13:41:18
fd86510e-991c-40ff-be91-e410069c4e05,54,"Conjunctivochalasis, bilateral","Supplement Left Thyroid Artery with Synth Sub, Open Approach",916ce653-e7cf-44bb-8ce4-689179fc53b4,2022-09-30 20:00:32,2023-01-27 01:25:19
3c3e77dc-e780-4e53-b154-e3aea9a561f0,17,Accident on other pedestrian conveyance,"Bypass L Axilla Vein to Up Vein w Autol Sub, Perc Endo",976a6544-4516-4ebb-a5f0-42194259b82e,2022-07-10 00:21:17,2022-06-20 16:33:09
040b64a1-5561-45cb-8fab-3259df8e0319,86,Sprain of metacarpophalangeal joint of left little finger,"Removal of Drainage Device from Abd Wall, Perc Approach",49b08d33-8f6a-4abd-b41c-01ec3a4fe507,2022-09-07 21:06:22,2023-02-09 14:15:17
aa7d6791-f8e6-4cc6-983a-4587f622a915,84,"Pathological fracture, oth site, subs for fx w delay heal","Bypass L Fem Art to R Femor A with Autol Vn, Open Approach",f478557b-c1f9-49a4-802f-5f9257fa7a5d,2023-01-29 06:16:03,2022-07-20 09:29:22
c81050ce-0ce2-4ee4-abf9-1dcc56b28239,16,"Unsp fx the low end unsp rad, 7thQ","Reattachment of Left Thorax Tendon, Perc Endo Approach",84aae0c0-1053-4767-8e5f-0d3f34744959,2023-01-13 17:01:04,2022-10-23 21:19:54
ad708a60-7cc0-494f-84df-3d15cdc5fe63,85,"Pathological fracture, left foot","Removal of Intraluminal Device from Bladder, Perc Approach",83c731d7-67d4-4ed7-b052-c07a576a749e,2022-11-21 15:39:53,2023-02-09 04:07:30
dbf052b5-49d7-4c62-b19d-c947d11363ad,62,Harada's disease,"Lower Joints, Reposition",02dd2cbd-da7d-480b-97aa-411e8436d907,2022-11-11 11:51:47,2022-10-27 18:12:01
a4bff775-76f2-4444-a8ab-945614fe192b,63,Disorders of left acoustic nerve,"Fusion of T-lum Jt, Ant Appr A Col, Perc Approach",d2a8c731-1c10-4e64-9579-159f438e12fb,2022-06-11 04:23:37,2022-09-06 12:36:38
e1a76e86-e38d-4edc-9325-16980514c7e8,61,"Meralgia paresthetica, left lower limb","Drainage of L Abd Tendon with Drain Dev, Open Approach",aeb287f3-3fe2-4afa-8ca2-319b0f371585,2022-06-19 09:00:19,2022-11-19 01:23:37
1244e4f2-4782-4034-82f1-9ecbd8e0fa47,94,"Oth fracture of base of skull, init for clos fx","Repair Optic Nerve, Percutaneous Approach",1cbebbdb-8dcb-4ee4-b694-88068b481af9,2022-12-01 15:41:13,2022-10-24 21:17:59
10b16fbc-a41a-4084-8501-7c00ccbab959,64,"Capslr glaucoma w/pseudxf lens, left eye, severe stage","Supplement Right Metatarsal with Nonaut Sub, Open Approach",1adf4254-0205-4b4a-9859-aede57614942,2022-05-17 03:12:33,2022-07-17 15:44:19
77ad9bb7-fb37-4c84-b8ca-d8772edc023a,74,"Fracture oth prt scapula, l shoulder, subs for fx w nonunion","Excision of Right Ankle Region, Open Approach, Diagnostic",0d16fa20-ef0c-4dfc-8461-fd420ec8f03d,2022-04-01 21:21:17,2022-09-30 21:30:44
9ced00c4-cef7-4c0c-a6ce-83c3729ee4aa,9,Complete traumatic amputation of two or more lesser toes,"Release Left Ulnar Artery, Open Approach",c2edd36d-f5a3-41d9-8636-8af55bf4f011,2022-12-09 21:31:03,2022-03-04 00:12:33
0498be03-139f-4168-95a4-45d4a99a16c2,22,Accidental malfunction from other and unsp firearms and guns,"Fusion of L Finger Phalanx Jt with Nonaut Sub, Open Approach",a45b72f2-07e7-4ade-90e6-68c473f6d50a,2022-10-07 05:39:02,2022-04-11 20:20:45
674e0974-006e-4247-b736-7870ffceb064,57,"Disp fx of unsp tibial tuberosity, 7thJ","Ultrasonography of Heart with Aorta, Transesophageal",e0092ff4-c2f8-4153-b940-b32f0b7b0b75,2023-01-25 14:45:11,2022-05-29 16:08:29
0779d6af-62fd-4c2b-b7b8-bc35172e868a,68,"Underdosing of antimycobacterial drugs, initial encounter","Restriction of Left Neck Lymphatic, Percutaneous Approach",df15cdb7-6bc7-4a65-80d1-181eb6c10533,2022-12-13 04:13:49,2022-03-10 23:37:37
acb48168-7854-47ff-8c2f-bba02e0db222,45,"Underdosing of local anesthetics, sequela","Dilate 4+ Cor Art, Bifurc, w Drug-elut Intra, Perc Endo",c12c3acd-88af-4c37-83f5-469a8496f35a,2022-03-21 04:16:26,2022-08-19 05:21:14
3a586770-4623-4c9e-9b83-03e1468193f6,67,Spastic hemiplegia affecting left dominant side,"Replacement of L Thyroid Art with Synth Sub, Open Approach",7f93f244-7b31-4fcb-8437-2a5bf6ab3ed6,2022-08-02 17:47:27,2022-12-08 16:47:48
c089ab08-7e7c-4a6d-8c40-6584991e865e,52,Catatonic schizophrenia,"Dilation of Colic Vein with Intralum Dev, Perc Approach",acc7e543-9c40-48d7-a101-9c57dd6a11aa,2022-09-21 04:54:27,2022-12-07 08:32:40
922e313a-7a75-4f80-9703-035780f18b2d,88,"Oth physl fx upper end of r femur, subs for fx w routn heal","Supplement Cul-de-sac with Nonaut Sub, Endo",e47f9a3e-b0be-49b2-9f36-838692fbc886,2022-06-08 22:44:20,2022-12-12 17:18:15
0fc015aa-0b6f-4a42-b550-46afd105de0a,10,Other vitreous opacities,"Removal of Autol Sub from Vagina & Cul-de-sac, Via Opening",41f4c4c6-5fa3-4b6f-8b6f-5f1f2f8b5829,2022-06-19 20:46:18,2022-11-03 22:47:50
2ca6fcfd-a4b8-44af-8d44-f9b27084c704,49,"Nondisp fx of prox 3rd of navic bone of unsp wrs, 7thP","Revision of Intralum Dev in Low Intest Tract, Via Opening",466428b1-d595-4bbd-8ae8-cb543d6cc6fb,2022-06-03 11:52:06,2022-05-29 21:48:09
9ecc42b2-1a36-412d-90d7-4cb42efe93da,48,"Other specified injury of left carotid artery, subs encntr","Destruction of Right Anterior Tibial Artery, Open Approach",a08e633c-22d8-4d7f-a3b0-0e929ce8ec3b,2022-09-28 15:28:17,2022-12-04 12:45:57
4c00dbdb-5fd9-457c-9d53-e04ae63b5dd1,91,Cntct w & expsr to radon & oth naturally occuring radiation,"Bypass Inf Vena Cava to Low Vein w Autol Vn, Perc Endo",9e6f6318-65f6-4d43-ba98-e74fe4b0ecc8,2022-07-27 01:50:11,2022-08-22 07:24:39
e06cc6d7-e4b3-4891-9d2e-06bc9feb9d06,78,"Toxic effect of oth organic solvents, undetermined, init","Excision of L Hip Bursa/Lig, Open Approach, Diagn",daab39f8-4d46-4833-b63f-89a4bee699e7,2023-02-10 06:34:12,2022-06-09 05:18:13
f57f9cfe-23ab-4561-b495-7e87a563fe93,12,"Unsp inj msl/tnd lng flxr msl toe at ank/ft lev, r ft, init","Removal of Radioact Elem from Hepatobil Duct, Via Opening",4f5b246a-7a2f-49bd-ba57-405b834194db,2022-12-09 06:50:02,2022-10-17 15:44:07
a23a1ec6-434d-4f33-8824-863de915b9c4,10,"Burn of unspecified degree of right wrist, sequela","Bypass R Fem Art to Poplit Art with Autol Vn, Open Approach",e6960b85-e229-4929-8679-f1aa50ff6c93,2022-05-22 23:41:55,2022-05-07 08:32:44
507c55e6-27ec-4613-8422-49b43f2292ea,62,Acute and unspecified inflammation of lacrimal passages,"Supplement Ampulla Vater with Synth Sub, Perc Endo Approach",ead55041-d972-4f10-915e-ae560333bea4,2022-08-12 20:39:48,2022-05-14 21:57:26
7b2a6745-dd70-4347-bced-84b5b3857594,15,"Laceration of duodenum, sequela","Revision of Extralum Dev in Fallopian Tube, Via Opening",527ad805-2f2e-47b4-8304-9760bdd55388,2023-02-09 06:08:02,2022-09-13 11:18:32
cfff3ba8-5df5-4f55-a96c-ad9f4412ea64,40,"Toxic effect of halogen deriv of aliphatic hydrocrb, undet","Removal of Other Device from Cranial Cavity, Open Approach",deb668b5-1b94-4196-ac04-e48f6f40e3d0,2022-08-17 09:51:30,2023-01-10 04:37:20
b7c61a5a-317d-4f48-9190-f371514ee0df,60,"Displ suprcndl fx w/o intrcndl extn low end r femr, 7thF","Supplement Mid Colic Art with Nonaut Sub, Open Approach",b2f88291-2bbc-4818-a097-6d139fcdc624,2022-10-17 06:11:16,2022-05-11 04:18:51
5c0013a4-a00c-4f05-8108-8c75bc79cef3,51,Nondisp fx of lateral malleolus of unspecified fibula,Magnetic Resonance Imaging (MRI) of Brain using Oth Contrast,8392ab20-638b-4301-972c-582bf3471655,2022-11-29 02:05:12,2022-05-15 23:21:02
35b31ad4-66a3-4a3c-97e9-6ffcd3e001b0,3,"Barrett's esophagus with dysplasia, unspecified","Insertion of Ext Fix into R Finger Phalanx, Open Approach",d6ae1cc1-6e76-4af0-ade7-2ddd20b9cd26,2022-12-31 03:44:14,2022-05-27 19:32:30
d97cd035-d231-43c8-914a-514c72ee1772,61,"Major laceration of head of pancreas, sequela","Supplement L Toe Phalanx Jt with Synth Sub, Perc Approach",72248b7a-ad9a-4626-8fbb-e9ab3cf822ad,2022-11-17 01:56:52,2022-06-24 07:52:21
9cf31d5d-7f0f-4334-a4a2-468000984ac6,99,"Displ intertroch fx r femr, 7thH","Transfer Hypoglossal Nerve to Trochlear Nerve, Open Approach",ec9919b7-4e7d-4e50-b52c-cc08396d69f9,2022-06-28 21:54:09,2022-04-01 03:46:46
cf00ec44-eec0-41c8-a917-f29fcf6b8530,41,"Frostbite with tissue necrosis of right finger(s), sequela","Dilation of Face Artery with 4 Drug-elut, Perc Approach",3501b287-3cc9-4924-a526-9617b48e4936,2023-01-03 01:49:40,2023-01-26 04:26:43
2d9405be-1d55-433e-99dd-1ac32b6824cb,56,"Unsp superficial injury of left little finger, sequela","Drainage of Thalamus with Drainage Device, Perc Approach",aae104ab-7dc6-44b3-ad0d-5c5e2ee0af8b,2023-02-22 13:50:18,2022-03-23 08:49:12
ef36f3e7-1e38-43f5-b4e4-28c2e864e114,71,Prolonged gestation of newborn,HDR Brachytherapy of Duodenum using Californium 252,6439d128-f252-4e07-96f5-ca41ac8c806c,2022-04-06 13:25:18,2022-06-21 14:22:12
c5b9ec31-9dec-484a-806c-ba54a7971c9f,32,"Nondisp fx of lateral condyle of unsp tibia, 7thQ","Dilate L Renal Art, Bifurc, w 3 Drug-elut, Perc Endo",6dc6018b-c250-4aa2-a4de-3255c24d94bc,2023-02-27 04:54:02,2022-12-14 14:34:56
4021a5b9-03e9-48b0-8f17-5f698da77023,52,"Lead-induced gout, left knee","Release Left Cephalic Vein, Open Approach",6632c6ed-2706-4d3b-9ba9-ae3140302b0a,2022-12-16 04:35:45,2022-03-22 12:26:37
43a5f430-cab7-488f-badc-e9009c85563e,63,"Displ Maisonneuve's fx r leg, 7thH","Extirpate matter from L Com Iliac Art, Bifurc, Perc",6736ee61-8905-4332-b83f-7a6de2a03355,2022-11-09 23:48:00,2022-11-23 00:09:17
bcc2d642-8116-42e9-b9fe-680e1ecb4833,73,Driver of 3-whl mv injured in collision w pedl cyc in traf,HDR Brachytherapy of Trachea using Oth Isotope,ab8adf40-d2e1-48cc-bd67-a185aa5d6f80,2022-05-28 10:12:15,2022-05-22 15:00:24
9c26bcbc-f863-4fb7-928d-0210394f3000,6,"Corrosion of unsp degree of unspecified lower leg, sequela","Drainage of Left External Auditory Canal, External Approach",b8418618-dd07-47dc-8b3d-8e53a9eaf531,2022-03-22 19:06:07,2022-06-18 07:11:07
7b8bd58b-ffe4-4e32-bff2-a9c4bc65c26a,21,"Flexion deformity, left elbow","Dilate of L Innom Vein with Intralum Dev, Perc Endo Approach",6736ee61-8905-4332-b83f-7a6de2a03355,2022-03-04 17:07:07,2022-04-13 22:05:10
c1f56518-c1b9-4e80-ac93-5a1cd9ead386,34,Exocrine pancreatic insufficiency,Removal of Splint on Left Finger,398a7cb7-7f4a-458e-8a2d-c0ec4afd6ff4,2022-06-22 00:13:58,2022-10-15 11:42:16
09b20d76-231c-4b04-9267-4291ef0af7b4,27,"Displ spiral fx shaft of r tibia, 7thK",Computerized Tomography (CT Scan) of Paranasal Sinuses,914e9c5a-d9fb-41b6-a1c8-ec17382cfaf3,2022-07-10 08:09:52,2022-11-05 16:25:27
a3582c70-a421-4852-bcb2-381d440c2de9,1,"Moderate laceration of right kidney, sequela","Transfer Left Elbow Bursa and Ligament, Perc Endo Approach",b8ef50f7-3019-46d7-aa6a-243c26f8b003,2022-06-04 08:54:59,2022-06-07 18:38:28
144561c9-5d0d-46f5-adda-106d92304bf1,4,Abn lev substnc nonmed source in specmn from male gntl org,"Replacement of Left Ulna with Nonaut Sub, Perc Approach",11a4cdd0-2462-4899-a186-e97778a66eee,2022-05-26 11:29:10,2022-08-25 17:43:29
8f1e1b93-5a70-44da-bee0-1a2d76a44e0b,83,"Absolute glaucoma, unspecified eye","CT Scan of Pancreas using Oth Contrast, Unenh, Enhance",b93a1447-a15d-4d3a-b2f0-fabd269cc06d,2022-09-12 18:30:20,2022-09-24 10:15:15
e3292afd-e47b-49d9-90f0-781d67ccaaa7,72,"Non-pressure chronic ulcer of lower limb, NEC","Inspection of Male Perineum, Percutaneous Approach",3f8bcd14-9bab-4f84-a77c-d5b3454742b2,2022-11-21 21:51:32,2022-11-13 04:50:03
77b656ba-be81-46f8-ba8c-988bfe2d4a6a,68,Azoospermia due to extratesticular causes,"Bypass L Pulm Art from Carotid with Autol Vn, Open Approach",2e807c4a-e08e-457e-9e17-3a61600c94e9,2022-05-27 08:43:59,2023-01-09 12:42:10
241b6fd2-7e3c-4550-8c26-42bce982f85e,67,"Postproc hemor of eye and adnexa fol an opth procedure, bi",Fluoroscopy of Right Fallopian Tube using H Osm Contrast,11789c4c-cb30-4457-9f82-382400926972,2023-02-15 17:24:51,2022-10-08 02:01:27
ed7d68a8-28c1-4ef5-aebb-e5df90286ae5,86,"Corrosion of second degree of unsp upper arm, init encntr",Immobilization of Chest Wall using Splint,466428b1-d595-4bbd-8ae8-cb543d6cc6fb,2022-10-05 16:10:42,2022-09-01 13:17:29
52e1e58d-9c3a-4440-a6ae-8c046443185f,24,"Unsp fx shaft of left tibia, init for opn fx type I/2","Insert of Monopln Ext Fix into R Tibia, Perc Endo Approach",b23c59b1-55bb-47fd-ae34-d6e1ccad76c3,2022-10-30 20:45:44,2022-07-03 09:55:24
971891a2-addd-4d79-8317-7f9a3b316070,75,"Injury of cutaneous sensory nerve at shldr/up arm, unsp arm","Bypass Jejunum to Cutaneous, Endo",a3bbe91b-42d7-4cf1-9b40-c0004d0d2f04,2023-02-11 10:06:38,2022-06-12 15:08:42
251a994d-df8e-44ec-b43a-369943e0b3da,98,Other specified perinatal hematological disorders,"Introduction of Oth Therap Subst into Eye, Via Opening",f1441588-28fc-45d4-b89e-53db5acd4d97,2022-07-29 07:35:40,2023-02-19 04:51:09
d48348ad-9ef1-44f8-b912-5430eef2dfea,30,"Traumatic arthropathy, unspecified knee","Release Right Parotid Gland, Open Approach",e0092ff4-c2f8-4153-b940-b32f0b7b0b75,2022-08-08 14:25:19,2023-01-08 03:10:29
d7172b44-888c-41c5-b6ff-373a3db4f9cd,7,Auditory recruitment,"Repair Right Heart, Percutaneous Approach",198cf753-ce50-4b1a-954b-d6f9da891f60,2022-07-11 17:01:14,2022-08-18 04:50:44
c7e80f37-be95-476c-8901-daec4903dfdc,49,"Fx unsp part of scapula, l shldr, subs for fx w delay heal","Inspection of Lower Muscle, Open Approach",7060687e-0395-4cd5-a175-e70bc4c56e75,2022-08-12 17:54:19,2022-10-25 09:04:46
8d3e3078-8825-4e8f-ab33-a3755ab1e7b2,29,Injury of internal jugular vein,"Revision of Nonaut Sub in R Sacroiliac Jt, Perc Approach",145addb0-2465-4e10-bcf8-71a8a52bb2bb,2022-08-25 15:06:34,2022-05-30 18:22:35
9fdae071-54f8-47be-aed4-aad6390a3c44,40,"Poisoning by unsp psychodysleptics, self-harm, sequela","Reattachment of Bilateral Spermatic Cords, Open Approach",303b77b1-ffbf-4482-beba-ddef3c6430fc,2022-10-24 23:44:10,2022-04-06 05:44:12
68e22638-f4eb-40c3-82bf-fd5ad4b1382c,10,Dining room of unsp non-institut residence as place,"Drainage of Right Fibula, Percutaneous Approach, Diagnostic",a21835b6-91b0-44d7-967d-82e316deebcd,2022-03-14 20:38:29,2022-12-22 20:27:29
b459d066-ac5e-49c5-810d-a9cb931f8deb,59,Corrosion of unspecified degree of left forearm,"Release Left Foot Bursa and Ligament, Perc Endo Approach",26e32e72-3398-4169-b6d2-c966c4b55ab2,2022-07-15 19:10:12,2023-02-10 08:50:52
d95dba9e-fc96-47ad-8888-ce7cc50ba7f1,26,"Poisoning by other systemic antibiotics, assault, sequela","Occlusion of L Ant Tib Art with Extralum Dev, Perc Approach",9363bc29-5736-41c1-9ddd-c7308b12ff6c,2022-09-06 04:43:38,2022-04-06 05:39:56
7b7e0e18-270d-4032-80cd-fee25ea36a02,91,"Oth fx shaft of r tibia, 7thN","Insert Hybrid Ext Fix in R Low Femur, Perc Endo",dc081cbc-1ebf-43eb-85ce-de87c4acc4d3,2022-12-16 16:51:13,2022-07-03 23:53:27
9872fba2-ddca-4fba-a602-8021387829bc,74,"Circadian rhythm sleep disorder, delayed sleep phase type","Drainage of Right Vertebral Vein, Open Approach, Diagnostic",fdf603f7-3285-457b-99f2-75b1f3290c9f,2022-12-31 04:55:54,2022-10-25 23:01:50
806794ec-bb2c-40e0-bf21-89277afe03a1,57,"Heat exhaustion, unspecified",Ultrasonography of Right Hip,9f45270c-1e5d-4a68-b083-7bbddf1625c6,2022-04-15 17:11:08,2022-10-13 22:50:08
39183b9a-cc77-495b-ad8e-69ae4e7d7546,62,"Oth fracture of unsp lower leg, init for clos fx","Replace of R Hip Jt, Femoral with Synth Sub, Open Approach",8f34a67a-86f6-4dd4-9b18-0bbea397ad97,2022-06-28 06:19:47,2022-05-27 15:35:02
a8cccf31-ab53-4bd8-9402-40c4d376feac,27,"Toxic effect of aflatoxin, assault, subsequent encounter","Insertion of Monitoring Device into Ileum, Perc Approach",50ee0907-dd26-47d4-ab27-25b87f5559ac,2022-07-13 03:21:58,2022-11-23 16:27:07
fad965c9-1d6b-4ab6-b91f-118ea8af08ba,51,Puncture wound with foreign body of unspecified ear,"Dilate Intracran Art, Bifurc, w 3 Drug-elut, Perc Endo",2ff8c402-7495-4971-ba4f-da80af97c86e,2022-10-18 07:48:20,2022-05-11 19:07:42
97f9ac6a-c0a3-4757-a7ad-c008a33bc7d1,93,"Contus/lac cereb, w LOC of unsp duration, init","Revision of Drain Dev in R Metatarsophal Jt, Open Approach",b49f1c5a-c678-40ca-98ab-6fc4432c22aa,2022-07-29 20:17:26,2022-03-02 23:57:37
d5b4398e-2a4b-493a-b565-dc74286e45fb,46,"Drown d/t thrown ovrbrd by motion of power wtrcrft, init","Transfer Oculomotor Nerve to Optic Nerve, Perc Endo Approach",8475e232-cd82-4cfc-a73e-ae8709295ecf,2022-03-25 22:59:12,2022-08-18 06:52:33
d8db6073-7c0b-4837-8102-15dbde73e892,23,"Terrorism involving unspecified means, sequela","Extirpation of Matter from Inf Mesent Art, Perc Approach",225ecc52-199e-4720-bd53-394cf4cf3cfd,2023-02-01 13:56:52,2023-02-02 17:54:35
0ae9f435-eb1e-44c5-a136-35f1041540f4,55,"Nondisp fx of olecran pro w intartic extn unsp ulna, 7thK","Excision of Right Foot, Percutaneous Endoscopic Approach",4139221b-c7c8-467e-ab37-b6c93b365c4c,2022-08-30 04:30:12,2022-05-11 04:06:31
